timestamp_unix,timestamp_iso,system_cpu_pct,system_mem_used_mb,system_mem_available_mb,charger.py_pid,charger.py_cpu_pct,charger.py_rss_mb
1782668035.8083181,2026-06-28T17:33:55Z,14.0,344.8,70.4,1339,0.2,11.6
1782668040.8115137,2026-06-28T17:34:00Z,13.5,344.8,70.4,1339,0.0,11.6
1782668045.8143563,2026-06-28T17:34:05Z,13.8,344.8,70.4,1339,0.0,11.6
1782668050.8175068,2026-06-28T17:34:10Z,12.9,344.8,70.5,1339,0.0,11.6
1782668055.8202944,2026-06-28T17:34:15Z,14.5,344.8,70.5,1339,0.2,11.6
1782668060.8234248,2026-06-28T17:34:20Z,13.3,344.7,70.5,1339,0.0,11.6
1782668065.826431,2026-06-28T17:34:25Z,14.4,344.8,70.4,1339,0.0,11.6
1782668070.8297222,2026-06-28T17:34:30Z,25.9,348.5,66.7,1339,0.2,11.6
1782668075.8331318,2026-06-28T17:34:35Z,13.9,348.2,67.0,1339,0.0,11.6
1782668080.8359613,2026-06-28T17:34:40Z,13.6,348.1,67.1,1339,0.0,11.6
1782668085.839783,2026-06-28T17:34:45Z,14.1,348.1,67.1,1339,0.2,11.6
1782668090.843366,2026-06-28T17:34:50Z,13.3,348.0,67.2,1339,0.0,11.6
1782668095.8469453,2026-06-28T17:34:55Z,14.3,347.9,67.3,1339,0.2,11.6
1782668100.8502305,2026-06-28T17:35:00Z,13.5,347.9,67.3,1339,0.0,11.6
1782668105.853063,2026-06-28T17:35:05Z,15.0,347.9,67.3,1339,0.2,11.6
1782668110.8568666,2026-06-28T17:35:10Z,13.0,347.9,67.3,1339,0.0,11.6
1782668115.8597145,2026-06-28T17:35:15Z,14.5,348.0,67.2,1339,0.0,11.6
1782668120.8641362,2026-06-28T17:35:20Z,13.2,348.0,67.2,1339,0.0,11.6
1782668125.8670251,2026-06-28T17:35:25Z,14.3,348.0,67.2,1339,0.2,11.6
1782668130.8705096,2026-06-28T17:35:30Z,13.7,348.0,67.2,1339,0.0,11.6
1782668135.8738382,2026-06-28T17:35:35Z,14.6,348.0,67.2,1339,0.0,11.6
1782668140.876653,2026-06-28T17:35:40Z,13.0,347.9,67.4,1339,0.2,11.6
1782668145.8801873,2026-06-28T17:35:45Z,13.7,347.9,67.3,1339,0.0,11.6
1782668150.8830373,2026-06-28T17:35:50Z,15.0,347.9,67.3,1339,0.0,11.6
1782668155.886187,2026-06-28T17:35:55Z,13.1,347.9,67.3,1339,0.0,11.6
1782668160.8888936,2026-06-28T17:36:00Z,14.6,347.7,67.5,1339,0.2,11.6
1782668165.8919332,2026-06-28T17:36:05Z,13.3,347.7,67.5,1339,0.0,11.6
1782668170.8950593,2026-06-28T17:36:10Z,15.5,347.9,67.3,1339,0.0,11.6
1782668175.8978047,2026-06-28T17:36:15Z,12.5,347.9,67.3,1339,0.2,11.6
1782668180.9011874,2026-06-28T17:36:20Z,15.2,348.1,67.1,1339,0.0,11.6
1782668185.9040256,2026-06-28T17:36:25Z,12.2,348.1,67.1,1339,0.0,11.6
1782668190.9076107,2026-06-28T17:36:30Z,14.4,348.1,67.1,1339,0.0,11.6
1782668195.9104548,2026-06-28T17:36:35Z,14.4,349.4,65.8,1339,0.2,11.6
1782668200.9132464,2026-06-28T17:36:40Z,13.4,349.4,65.8,1339,0.2,11.6
1782668205.9169393,2026-06-28T17:36:45Z,14.6,349.3,66.0,1339,0.0,11.6
1782668210.919822,2026-06-28T17:36:50Z,13.0,349.3,66.0,1339,0.0,11.6
1782668215.923437,2026-06-28T17:36:55Z,14.7,349.3,66.0,1339,0.0,11.6
1782668220.9262662,2026-06-28T17:37:00Z,13.1,349.3,66.0,1339,0.0,11.6
1782668225.9297051,2026-06-28T17:37:05Z,14.9,348.8,66.4,1339,0.2,11.6
1782668230.9332979,2026-06-28T17:37:10Z,12.8,348.7,66.5,1339,0.0,11.6
1782668235.936528,2026-06-28T17:37:15Z,15.0,348.6,66.6,1339,0.0,11.6
1782668240.939311,2026-06-28T17:37:20Z,13.7,348.6,66.6,1339,0.0,11.6
1782668245.942842,2026-06-28T17:37:25Z,14.2,348.6,66.6,1339,0.2,11.6
1782668250.946608,2026-06-28T17:37:30Z,13.5,348.6,66.7,1339,0.0,11.6
1782668255.9501603,2026-06-28T17:37:35Z,14.0,348.6,66.7,1339,0.2,11.6
1782668260.9535637,2026-06-28T17:37:40Z,13.7,348.8,66.4,1339,0.0,11.6
1782668265.9564512,2026-06-28T17:37:45Z,14.0,348.8,66.4,1339,0.0,11.6
1782668270.959949,2026-06-28T17:37:50Z,13.9,348.8,66.4,1339,0.2,11.6
1782668275.962799,2026-06-28T17:37:55Z,14.9,348.8,66.4,1339,0.0,11.6
1782668280.9664152,2026-06-28T17:38:00Z,13.2,348.8,66.4,1339,0.0,11.6
1782668285.9691246,2026-06-28T17:38:05Z,14.3,348.8,66.4,1339,0.0,11.6
1782668290.9719853,2026-06-28T17:38:10Z,13.3,348.8,66.4,1339,0.2,11.6
1782668295.9755325,2026-06-28T17:38:15Z,13.4,348.9,66.3,1339,0.2,11.6
1782668300.9783769,2026-06-28T17:38:20Z,14.2,348.9,66.3,1339,0.0,11.6
1782668305.9817927,2026-06-28T17:38:25Z,13.6,349.4,65.8,1339,0.0,11.6
1782668310.984587,2026-06-28T17:38:30Z,13.6,349.5,65.7,1339,0.0,11.6
1782668315.9873717,2026-06-28T17:38:35Z,14.1,348.5,66.7,1339,0.0,11.6
1782668320.9901311,2026-06-28T17:38:40Z,13.6,348.5,66.7,1339,0.0,11.6
1782668325.9929836,2026-06-28T17:38:45Z,14.0,348.6,66.6,1339,0.2,11.6
1782668330.9966846,2026-06-28T17:38:50Z,13.8,348.6,66.6,1339,0.0,11.6
1782668335.9995437,2026-06-28T17:38:55Z,13.8,348.6,66.7,1339,0.0,11.6
1782668341.003016,2026-06-28T17:39:01Z,14.0,348.6,66.7,1339,0.2,11.6
1782668346.0057826,2026-06-28T17:39:06Z,13.6,348.7,66.5,1339,0.0,11.6
1782668351.010167,2026-06-28T17:39:11Z,14.1,349.0,66.2,1339,0.2,11.6
1782668356.012937,2026-06-28T17:39:16Z,13.7,349.0,66.2,1339,0.0,11.6
1782668361.016142,2026-06-28T17:39:21Z,14.1,349.6,65.6,1339,0.2,11.6
1782668366.0197554,2026-06-28T17:39:26Z,13.6,349.6,65.6,1339,0.0,11.6
1782668371.0225756,2026-06-28T17:39:31Z,14.3,349.5,65.7,1339,0.0,11.6
1782668376.0252802,2026-06-28T17:39:36Z,14.4,349.5,65.7,1339,0.0,11.6
1782668381.0281198,2026-06-28T17:39:41Z,13.4,349.5,65.7,1339,0.0,11.6
1782668386.0314474,2026-06-28T17:39:46Z,14.7,349.5,65.7,1339,0.2,11.6
1782668391.0342655,2026-06-28T17:39:51Z,13.0,349.6,65.6,1339,0.0,11.6
1782668396.0379705,2026-06-28T17:39:56Z,15.2,349.8,65.4,1339,0.2,11.6
1782668401.0407622,2026-06-28T17:40:01Z,12.6,349.8,65.4,1339,0.0,11.6
1782668406.0441368,2026-06-28T17:40:06Z,15.2,349.8,65.4,1339,0.0,11.6
1782668411.0470753,2026-06-28T17:40:11Z,12.4,349.8,65.4,1339,0.0,11.6
1782668416.049817,2026-06-28T17:40:16Z,15.0,349.8,65.4,1339,0.0,11.6
1782668421.0528283,2026-06-28T17:40:21Z,13.2,349.8,65.4,1339,0.2,11.6
1782668426.0557055,2026-06-28T17:40:26Z,13.5,350.1,65.2,1339,0.0,11.6
1782668431.0590816,2026-06-28T17:40:31Z,15.0,350.2,65.0,1339,0.0,11.6
1782668436.061844,2026-06-28T17:40:36Z,12.5,350.1,65.2,1339,0.0,11.6
1782668441.0652478,2026-06-28T17:40:41Z,15.1,350.4,64.8,1339,0.2,11.6
1782668446.068464,2026-06-28T17:40:46Z,12.7,350.4,64.8,1339,0.0,11.6
1782668451.0713007,2026-06-28T17:40:51Z,15.0,350.4,64.8,1339,0.2,11.6
1782668456.0746021,2026-06-28T17:40:56Z,12.8,350.4,64.8,1339,0.2,11.6
1782668461.0782247,2026-06-28T17:41:01Z,13.5,350.2,65.1,1339,0.0,11.6
1782668466.0816424,2026-06-28T17:41:06Z,14.2,350.2,65.1,1339,0.0,11.6
1782668471.0844314,2026-06-28T17:41:11Z,13.5,350.2,65.1,1339,0.2,11.6
1782668476.0878274,2026-06-28T17:41:16Z,14.4,350.3,64.9,1339,0.0,11.6
1782668481.0911033,2026-06-28T17:41:21Z,13.2,350.3,64.9,1339,0.0,11.6
1782668486.0945954,2026-06-28T17:41:26Z,15.3,350.3,64.9,1339,0.2,11.6
1782668491.0981407,2026-06-28T17:41:31Z,12.6,350.4,64.8,1339,0.0,11.6
1782668496.1009333,2026-06-28T17:41:36Z,15.3,350.4,64.9,1339,0.0,11.6
1782668501.1045704,2026-06-28T17:41:41Z,12.7,350.4,64.9,1339,0.0,11.6
1782668506.1074462,2026-06-28T17:41:46Z,14.9,350.3,64.9,1339,0.0,11.6
1782668511.1105163,2026-06-28T17:41:51Z,13.2,350.3,64.9,1339,0.2,11.6
1782668516.1133494,2026-06-28T17:41:56Z,14.1,350.5,64.8,1339,0.0,11.6
1782668521.116192,2026-06-28T17:42:01Z,15.0,350.4,64.8,1339,0.0,11.6
1782668526.1196015,2026-06-28T17:42:06Z,14.9,350.4,64.8,1339,0.0,11.6
1782668531.1223903,2026-06-28T17:42:11Z,13.0,350.4,64.8,1339,0.2,11.6
1782668536.1259613,2026-06-28T17:42:16Z,14.8,350.4,64.9,1339,0.0,11.6
1782668541.1287801,2026-06-28T17:42:21Z,13.8,350.4,64.9,1339,0.0,11.6
1782668546.132249,2026-06-28T17:42:26Z,14.0,350.4,64.9,1339,0.2,11.6
1782668551.135117,2026-06-28T17:42:31Z,13.6,350.3,64.9,1339,0.0,11.6
1782668556.1388218,2026-06-28T17:42:36Z,13.1,350.3,64.9,1339,0.0,11.6
1782668561.1415503,2026-06-28T17:42:41Z,14.5,350.3,64.9,1339,0.2,11.6
1782668566.145625,2026-06-28T17:42:46Z,13.4,350.3,64.9,1339,0.0,11.6
1782668571.1483676,2026-06-28T17:42:51Z,14.2,350.3,64.9,1339,0.0,11.6
1782668576.151246,2026-06-28T17:42:56Z,13.1,350.3,64.9,1339,0.0,11.6
1782668581.1543157,2026-06-28T17:43:01Z,13.4,350.3,64.9,1339,0.0,11.6
1782668586.1571171,2026-06-28T17:43:06Z,15.2,350.3,64.9,1339,0.2,11.6
1782668591.1610265,2026-06-28T17:43:11Z,12.9,350.3,64.9,1339,0.2,11.6
1782668596.1638849,2026-06-28T17:43:16Z,14.8,350.3,64.9,1339,0.0,11.6
1782668601.167337,2026-06-28T17:43:21Z,13.1,350.3,64.9,1339,0.0,11.6
1782668606.170114,2026-06-28T17:43:26Z,14.3,350.3,65.0,1339,0.2,11.6
1782668611.1728773,2026-06-28T17:43:31Z,13.0,350.3,65.0,1339,0.0,11.6
1782668616.1764016,2026-06-28T17:43:36Z,14.4,350.3,65.0,1339,0.0,11.6
1782668621.179259,2026-06-28T17:43:41Z,13.1,350.2,65.0,1339,0.2,11.6
1782668626.182725,2026-06-28T17:43:46Z,14.5,350.2,65.0,1339,0.0,11.6
1782668631.185483,2026-06-28T17:43:51Z,14.0,350.2,65.0,1339,0.0,11.6
1782668636.1890569,2026-06-28T17:43:56Z,12.7,350.2,65.0,1339,0.0,11.6
1782668641.1918774,2026-06-28T17:44:01Z,14.6,350.2,65.0,1339,0.0,11.6
1782668646.1953113,2026-06-28T17:44:06Z,12.8,142.7,272.5,1339,0.2,11.7
